Time,AccV,AccML,AccAP,StartHesitation,Turn,Walking,Valid,Task
9260,-0.987113410180587,0.0941561655301181,-0.18964534470076,0,0,0,false,false
9261,-0.987625606292179,0.0933409219132597,-0.192996241446346,0,0,0,false,false
9262,-0.986232105772335,0.09539294194087,-0.194796881827579,0,0,0,false,false
9263,-0.975404434085702,0.095310275912733,-0.194535297789971,0,0,0,false,false
9264,-0.967202474025657,0.0955672531271891,-0.195447386785937,0,0,0,false,false
9265,-0.96576306540439,0.100479924395932,-0.195749985169532,0,0,0,false,false
9266,-0.966210559691348,0.104080040844238,-0.195036964340583,0,0,0,false,false
9267,-0.969728597085639,0.107055829885499,-0.195639113968401,0,0,0,false,false
9268,-0.970793015795807,0.107708138790913,-0.202445819981666,0,0,0,false,false
9269,-0.96403204781888,0.105052347758291,-0.205366854381461,0,0,0,false,false
9270,-0.952281207209853,0.0962080685669781,-0.202210379052122,0,0,0,false,false
9271,-0.951946336105507,0.087180688619636,-0.193673111460266,0,0,0,false,false
9272,-0.960831279862463,0.0801117167408643,-0.18522356442201,0,0,0,false,false
9273,-0.964689283366966,0.0770510963945413,-0.174326531471068,0,0,0,false,false
9274,-0.969122673820905,0.0803791067944607,-0.160805843823612,0,0,0,false,false
9275,-0.973531419583623,0.100272741520225,-0.153792596682857,0,0,0,false,false
9276,-0.973427146937859,0.126950857762284,-0.148160909070351,0,0,0,false,false
9277,-0.971946231267979,0.130327158989921,-0.140652378418265,0,0,0,false,false
9278,-0.96895191509566,0.123580377162871,-0.141252152765921,0,0,0,false,false
9279,-0.964234559944535,0.121970428450824,-0.141357747821945,0,0,0,false,false
9280,-0.966764508847062,0.120519042541564,-0.136233780296514,0,0,0,false,false
9281,-0.979264692568127,0.119537358651287,-0.13848108806657,0,0,0,false,false
9282,-0.988177647964662,0.12514684368785,-0.149758671350651,0,0,0,false,false
9283,-0.996720770240822,0.137384544666866,-0.159691386469583,0,0,0,false,false
9284,-1.00616122511584,0.136915013494435,-0.16727234675445,0,0,0,false,false
9285,-1.01302993784683,0.125843195144193,-0.175491750122497,0,0,0,false,false
9286,-1.01486022150148,0.114182141133804,-0.185591408450493,0,0,0,false,false
9287,-1.00976953862086,0.102754427847604,-0.185445864397844,0,0,0,false,false
9288,-0.997418789084045,0.10219709147952,-0.173929464033449,0,0,0,false,false
9289,-0.987341914484587,0.105191029597978,-0.164949855005798,0,0,0,false,false
9290,-0.986249110087486,0.0927491142097841,-0.161945487700181,0,0,0,false,false
9291,-0.989838039114064,0.0696047750809569,-0.162713218916061,0,0,0,false,false
9292,-0.987962698230369,0.0647825251994475,-0.164633861559667,0,0,0,false,false
9293,-0.982820439528076,0.0683358168590131,-0.164713959535047,0,0,0,false,false
9294,-0.979328653575943,0.0739698095069963,-0.164408602034398,0,0,0,false,false
9295,-0.976210031212697,0.0809630741765383,-0.164967250678025,0,0,0,false,false
9296,-0.971385982436596,0.0837551911088579,-0.16485634726794,0,0,0,false,false
9297,-0.96826171875,0.0799107275318939,-0.158432333153129,0,0,0,false,false
9298,-0.968718970031916,0.0609037676960081,-0.157358544030368,0,0,0,false,false
9299,-0.972487497051875,0.0369451053069748,-0.169310299877723,0,0,0,false,false
9300,-0.984105757397252,0.0215911524858449,-0.183935418897526,0,0,0,false,false
9301,-1.01123470976726,0.0212276591525192,-0.199069594649956,0,0,0,false,false
9302,-1.03143199694771,0.0260127959455826,-0.211005089670099,0,0,0,false,false
9303,-1.03173529898317,0.0316519770272726,-0.208697743150888,0,0,0,false,false
9304,-1.0196667956482,0.0505128629711736,-0.190995713641545,0,0,0,false,false
9305,-1.00034334875986,0.0782518837131311,-0.175339320961221,0,0,0,false,false
9306,-0.986431969670092,0.0970512252796183,-0.166171511569373,0,0,0,false,false
9307,-0.97609247117374,0.110515784223755,-0.160581476935655,0,0,0,false,false
9308,-0.962060664637662,0.123783798466791,-0.153599896397811,0,0,0,false,false
9309,-0.953205052513279,0.128140673268533,-0.144087476340374,0,0,0,false,false
9310,-0.953200034065016,0.12596631137402,-0.141095052881419,0,0,0,false,false
9311,-0.955590903942799,0.115399194637643,-0.142405820243655,0,0,0,false,false
9312,-0.960132440202065,0.103994322816577,-0.145295385581365,0,0,0,false,false
9313,-0.966340348697673,0.0954368186584755,-0.144914240717611,0,0,0,false,false
9314,-0.969753008849686,0.0894791387509845,-0.145418426993411,0,0,0,false,false
9315,-0.974513216389707,0.0836421040407262,-0.149362274309949,0,0,0,false,false
9316,-0.978268695881592,0.0752997046822778,-0.14744617100997,0,0,0,false,false
9317,-0.980304129624194,0.0657049314283625,-0.145932644583666,0,0,0,false,false
9318,-0.983188901109906,0.0591207411055052,-0.15074316191528,0,0,0,false,false
9319,-0.985301290026562,0.0570901685096623,-0.152231963732723,0,0,0,false,false
9320,-0.983972834530173,0.0576009448547061,-0.146559582192538,0,0,0,false,false
9321,-0.982571242851,0.0591239542753255,-0.142882800937778,0,0,0,false,false
9322,-0.98414287300896,0.060110934524058,-0.143579048346082,0,0,0,false,false
9323,-0.983965606735331,0.0608798045183468,-0.144287109375,0,0,0,false,false
9324,-0.983164988816483,0.0595061608511029,-0.144107626588023,0,0,0,false,false
9325,-0.9833984375,0.0584227408844448,-0.143343188730704,0,0,0,false,false
9326,-0.981465090259801,0.0606427931005507,-0.143635393497801,0,0,0,false,false
9327,-0.97999522731702,0.0645768416962336,-0.145527685423156,0,0,0,false,false
9328,-0.979834626190443,0.065673828125,-0.146484952902044,0,0,0,false,false
9329,-0.981189402558145,0.0655432731205273,-0.148130794822816,0,0,0,false,false
9330,-0.98251978293016,0.0667299194224951,-0.146998767171059,0,0,0,false,false
9331,-0.980096039382229,0.0720964443833909,-0.144833421257182,0,0,0,false,false
9332,-0.974390531476976,0.073312629718146,-0.146099349938708,0,0,0,false,false
9333,-0.970480131302415,0.0744846188038891,-0.143489108297393,0,0,0,false,false
9334,-0.968780674434502,0.0750673580134659,-0.140514531064082,0,0,0,false,false
9335,-0.969815956453399,0.0703845435699049,-0.140015924318073,0,0,0,false,false
9336,-0.973509385448889,0.0612883617597349,-0.136281013919395,0,0,0,false,false
9337,-0.976756680928547,0.0524831179999254,-0.133777912194478,0,0,0,false,false
9338,-0.980997434823576,0.0464889954683784,-0.129701161317757,0,0,0,false,false
9339,-0.982148265259203,0.0477838299742259,-0.125023528170735,0,0,0,false,false
9340,-0.983536349828924,0.0561718756484144,-0.125906593740464,0,0,0,false,false
9341,-0.988599673192933,0.0612957067579323,-0.130593311449519,0,0,0,false,false
9342,-0.993995738265477,0.0569534343810863,-0.133772089843994,0,0,0,false,false
9343,-0.993934018560785,0.0488955696781028,-0.137308360061407,0,0,0,false,false
9344,-0.98900104851564,0.0501049833534323,-0.136879396387431,0,0,0,false,false
9345,-0.988046614167294,0.0522914357935879,-0.131817459126823,0,0,0,false,false
9346,-0.990064097836646,0.053012107787934,-0.12903738084267,0,0,0,false,false
9347,-0.990644687408295,0.0538836956133831,-0.129887032176111,0,0,0,false,false
9348,-0.987585574265215,0.0547060467532233,-0.131691394532711,0,0,0,false,false
9349,-0.986166325801849,0.0532816439741335,-0.1325966801724,0,0,0,false,false
9350,-0.986572265625,0.0472225663590139,-0.133757072849494,0,0,0,false,false
9351,-0.986877622949039,0.0464248951202748,-0.136907036126234,0,0,0,false,false
9352,-0.98812585689077,0.0497919457195862,-0.136178340833559,0,0,0,false,false
9353,-0.98620214919574,0.058215719916308,-0.132085863278713,0,0,0,false,false
9354,-0.98529880803354,0.069964458298675,-0.132223227994967,0,0,0,false,false
9355,-0.989109273624608,0.0735280419477008,-0.132372068687108,0,0,0,false,false
9356,-0.991109904100235,0.0692498717766177,-0.134102721000319,0,0,0,false,false
9357,-0.9912109375,0.0616682394499441,-0.138362891606729,0,0,0,false,false
9358,-0.99075514560313,0.0606380409084015,-0.13916015625,0,0,0,false,false
9359,-0.98975606745896,0.0615783227175042,-0.138317312037862,0,0,0,false,false
9360,-0.987173987731298,0.06201171875,-0.136784717812189,0,0,0,false,false
9361,-0.983203318012357,0.0580495686083406,-0.134718754298518,0,0,0,false,false
9362,-0.982822761790085,0.0512386028935482,-0.133406480924591,0,0,0,false,false
9363,-0.985209415107223,0.0461339719960598,-0.129917854347858,0,0,0,false,false
9364,-0.983952964915685,0.0440928346745996,-0.121779426905365,0,0,0,false,false
9365,-0.983184267885716,0.0469313851061878,-0.120330769360393,0,0,0,false,false
9366,-0.985321274594161,0.0585802206363355,-0.118724470553655,0,0,0,false,false
9367,-0.990572297815504,0.0709754615912054,-0.115113519280854,0,0,0,false,false
9368,-0.997050948939415,0.0711946929097812,-0.115546955944306,0,0,0,false,false
9369,-0.997295322958185,0.0644614768117219,-0.121102477566815,0,0,0,false,false
9370,-0.993826128239403,0.0642418166647077,-0.123248769265706,0,0,0,false,false
9371,-0.990133386593459,0.0684108994607153,-0.120636554224091,0,0,0,false,false
9372,-0.987700491436723,0.0736583462894056,-0.119824168056038,0,0,0,false,false
9373,-0.987739211917623,0.0769713347204336,-0.120743366330656,0,0,0,false,false
9374,-0.989834252877594,0.0752689608885382,-0.120217080416946,0,0,0,false,false
9375,-0.989368121310887,0.0687105164159091,-0.121395290325224,0,0,0,false,false
9376,-0.990317420740144,0.0687107241408614,-0.122515849724574,0,0,0,false,false
9377,-0.993375497195485,0.0715689256245594,-0.122238792252202,0,0,0,false,false
9378,-0.993736092026506,0.0711745774114463,-0.126935367817475,0,0,0,false,false
9379,-0.994478688249607,0.0655007137570544,-0.134670098680493,0,0,0,false,false
9380,-0.995693138520767,0.0632711119637993,-0.134103934066405,0,0,0,false,false
9381,-0.993565325783129,0.0660463864752951,-0.128029806406635,0,0,0,false,false
9382,-0.988546675918226,0.0710155988556248,-0.127116241477467,0,0,0,false,false
9383,-0.985702148065082,0.0689119040005091,-0.126727003691884,0,0,0,false,false
9384,-0.982939097447619,0.0628376691751165,-0.125963358655444,0,0,0,false,false
9385,-0.980015628215414,0.0643329997414369,-0.121533342202898,0,0,0,false,false
9386,-0.974273293306412,0.0741505051495557,-0.112383460185815,0,0,0,false,false
9387,-0.974536985555616,0.0837641087052344,-0.10749283937841,0,0,0,false,false
9388,-0.981810418344172,0.082707677934855,-0.107787900379003,0,0,0,false,false
9389,-0.986940153928558,0.0772286649213343,-0.108985661777568,0,0,0,false,false
9390,-0.989610970317464,0.0760327337364531,-0.105441171378158,0,0,0,false,false
9391,-0.994408079778986,0.0724761950679543,-0.105103500231073,0,0,0,false,false
9392,-0.998318509440606,0.0659819000028832,-0.11451098743057,0,0,0,false,false
9393,-0.996615320776782,0.0672025348362313,-0.116877455158629,0,0,0,false,false
9394,-0.990636579714204,0.0737452160081702,-0.115873283031568,0,0,0,false,false
9395,-0.986772824407841,0.0796929254774594,-0.117429394908829,0,0,0,false,false
9396,-0.986328125,0.0814296945322673,-0.118848234133963,0,0,0,false,false
9397,-0.984611120562047,0.0802288821877592,-0.121125132250342,0,0,0,false,false
9398,-0.984059221313973,0.0783537339705004,-0.12061865392719,0,0,0,false,false
9399,-0.98321608733031,0.0782980594481031,-0.121155544188619,0,0,0,false,false
9400,-0.980689233956546,0.0761920896605978,-0.118238839156235,0,0,0,false,false
9401,-0.979367500674516,0.0687524423405634,-0.107440124123412,0,0,0,false,false
9402,-0.979969923211063,0.067487495142641,-0.103688112896942,0,0,0,false,false
9403,-0.983200722795181,0.0672765472483901,-0.105551364062013,0,0,0,false,false
9404,-0.990285154779955,0.0676578584751732,-0.106656768820137,0,0,0,false,false
9405,-0.99783144983527,0.0690897394458712,-0.106167581975823,0,0,0,false,false
9406,-1.00184450160103,0.072537680422834,-0.104377627572943,0,0,0,false,false
9407,-1.01015882984619,0.0758195375863176,-0.108184724111788,0,0,0,false,false
9408,-1.01287866267876,0.0780071430945538,-0.11073228480713,0,0,0,false,false
9409,-1.00994920158153,0.0818751687286206,-0.112820226586854,0,0,0,false,false
9410,-1.00238897494317,0.0859905870984779,-0.117505735497583,0,0,0,false,false
9411,-0.995443029540727,0.089623080133063,-0.118180683032429,0,0,0,false,false
9412,-0.989669678686212,0.0907555271902939,-0.114665034708124,0,0,0,false,false
9413,-0.983027680753441,0.0866068341907265,-0.111761162873997,0,0,0,false,false
9414,-0.982629662146885,0.0782851045564757,-0.108718201031275,0,0,0,false,false
9415,-0.984346965363816,0.0764740329096114,-0.104426768956092,0,0,0,false,false
9416,-0.985465936504026,0.076416015625,-0.104994433644683,0,0,0,false,false
9417,-0.987705184785469,0.0775128323021901,-0.108625908427706,0,0,0,false,false
9418,-0.990963031267883,0.076596700062539,-0.110426000181844,0,0,0,false,false
9419,-0.99232203405811,0.0769209513002874,-0.112433528548958,0,0,0,false,false
9420,-0.994647516382372,0.0825951505230262,-0.115298915101336,0,0,0,false,false
9421,-0.997133832094973,0.0847130643344087,-0.11553759267967,0,0,0,false,false
9422,-0.997983563631772,0.0867056175446981,-0.120298510753868,0,0,0,false,false
9423,-0.995163950195344,0.0854820181350206,-0.119457549466886,0,0,0,false,false
9424,-0.987549711926223,0.0878009077697919,-0.114561062557253,0,0,0,false,false
9425,-0.987155266749156,0.0914251415623011,-0.112751775605573,0,0,0,false,false
9426,-0.990366422603506,0.0945368662024193,-0.108232488755982,0,0,0,false,false
9427,-0.990778647281905,0.0931137321658863,-0.109819785253162,0,0,0,false,false
9428,-0.992776083337338,0.0873755658700758,-0.111487045604776,0,0,0,false,false
9429,-0.994505159524195,0.08642578125,-0.107666610351356,0,0,0,false,false
9430,-0.990075551408331,0.0896277342546881,-0.102777233058625,0,0,0,false,false
9431,-0.99086336469493,0.0940078593162415,-0.105340497794898,0,0,0,false,false
9432,-0.991032693295124,0.095414757256333,-0.1040994554791,0,0,0,false,false
9433,-0.989381251346137,0.0965727630882934,-0.107151755100752,0,0,0,false,false
9434,-0.988861685643418,0.10201482706662,-0.107585301794963,0,0,0,false,false
9435,-0.986457769572629,0.105696133109547,-0.105425928863505,0,0,0,false,false
9436,-0.984732338847689,0.102848739672294,-0.104825010327303,0,0,0,false,false
9437,-0.984886976614329,0.0969258327501608,-0.10312889687791,0,0,0,false,false
9438,-0.987031946585949,0.0939784818491002,-0.10204666776174,0,0,0,false,false
9439,-0.987769787352977,0.0958233933200647,-0.100187427535724,0,0,0,false,false
9440,-0.98720808111366,0.0966569813743018,-0.099853515625,0,0,0,false,false
9441,-0.988601033960349,0.094332880389754,-0.099853515625,0,0,0,false,false
9442,-0.9924140890129,0.0943022921035342,-0.0996928239820312,0,0,0,false,false
9443,-0.991936076736207,0.0977210469536164,-0.0993986525002376,0,0,0,false,false
9444,-0.992882128954498,0.102919393111182,-0.100548144579498,0,0,0,false,false
9445,-0.992571714314258,0.103515625,-0.100359281438836,0,0,0,false,false
9446,-0.994609205293286,0.103515625,-0.0993533787506016,0,0,0,false,false
9447,-0.993329485049443,0.103231410736814,-0.0986879210198388,0,0,0,false,false
9448,-0.995273439630729,0.101826878661584,-0.100549547098694,0,0,0,false,false
9449,-0.998697068511105,0.0955190975564053,-0.102618935611214,0,0,0,false,false
9450,-0.994430268862806,0.0950677343176358,-0.100326098993,0,0,0,false,false
9451,-0.990193758449103,0.0981434828898228,-0.0957138169261283,0,0,0,false,false
9452,-0.988139575951623,0.0976658071623659,-0.0974278426338213,0,0,0,false,false
9453,-0.984188859682092,0.0954686737084227,-0.0970942021811308,0,0,0,false,false
9454,-0.984218103678421,0.0956414966482161,-0.0974776586699979,0,0,0,false,false
9455,-0.988746475826867,0.0989197330895494,-0.0978189833332942,0,0,0,false,false
9456,-0.989299123919042,0.105669907733484,-0.0989350213872976,0,0,0,false,false
9457,-0.991333054658898,0.1064453125,-0.098806604957799,0,0,0,false,false
9458,-0.992611956831047,0.102826432088387,-0.0979694688239276,0,0,0,false,false
9459,-0.991006390990893,0.0993587641165101,-0.095956355465045,0,0,0,false,false
9460,-0.987648698345351,0.101370528925393,-0.0958464454980623,0,0,0,false,false
9461,-0.98774033392489,0.102941425240706,-0.0972899858423489,0,0,0,false,false
9462,-0.992091943251721,0.102026695862755,-0.0999544809848598,0,0,0,false,false
9463,-0.993373874950872,0.100044848616645,-0.102232137763893,0,0,0,false,false
9464,-0.992788360813574,0.098678162322097,-0.102988359624487,0,0,0,false,false
9465,-0.994953827997064,0.0972975368137165,-0.10078320924675,0,0,0,false,false
9466,-0.992773583274302,0.0988290998407579,-0.0989819086828554,0,0,0,false,false
9467,-0.988495803929282,0.0980152182423267,-0.100818774415718,0,0,0,false,false
9468,-0.986711296070475,0.0934015681914359,-0.107073946127194,0,0,0,false,false
9469,-0.984061164721771,0.0913995072818575,-0.109511635663316,0,0,0,false,false
9470,-0.983188336627371,0.0950764488718115,-0.108000763262952,0,0,0,false,false
9471,-0.988025972618247,0.095703125,-0.105975904479411,0,0,0,false,false
9472,-0.996641088819103,0.0938148996939893,-0.105260420050632,0,0,0,false,false
9473,-0.999394517000069,0.0897268152344241,-0.110706810224397,0,0,0,false,false
9474,-0.995971365305123,0.0924476671453533,-0.106455402461229,0,0,0,false,false
9475,-0.993982395093097,0.0994583285941718,-0.102521373876467,0,0,0,false,false
9476,-0.997288797027759,0.0978922473723886,-0.0984890693733789,0,0,0,false,false
9477,-0.998959513817399,0.0951555201270608,-0.101127742112049,0,0,0,false,false
9478,-0.9990234375,0.0959020488357566,-0.107162500860673,0,0,0,false,false
9479,-0.995496360437514,0.104353571318178,-0.101476158109309,0,0,0,false,false
9480,-0.991242927411525,0.115867555263919,-0.103536738287784,0,0,0,false,false
9481,-0.992300642198046,0.115541627640566,-0.107408256625351,0,0,0,false,false
9482,-0.99358032102045,0.110387128375743,-0.106807186703904,0,0,0,false,false
9483,-0.992131632588585,0.111283292571572,-0.10840954358359,0,0,0,false,false
9484,-0.990795627643122,0.114267584955472,-0.106681804587498,0,0,0,false,false
9485,-0.988197609945881,0.111097552295604,-0.102946373481038,0,0,0,false,false
9486,-0.985507082973101,0.104535456721207,-0.100770959498524,0,0,0,false,false
9487,-0.980847291427702,0.102606084876528,-0.097879866766743,0,0,0,false,false
9488,-0.983234876385877,0.102888759091387,-0.0980144146121933,0,0,0,false,false
9489,-0.987230456579991,0.103792380462307,-0.0986978361719634,0,0,0,false,false
9490,-0.9915378283336,0.104907187019413,-0.0998554337763195,0,0,0,false,false
9491,-0.992324597927846,0.103601636813289,-0.100822269173174,0,0,0,false,false
9492,-0.993154940855428,0.0986994635085623,-0.103110370089404,0,0,0,false,false
9493,-0.995423029240253,0.094007460702149,-0.10727902279382,0,0,0,false,false
9494,-0.993771238161098,0.0969805483492193,-0.109522127735771,0,0,0,false,false
9495,-0.990226663107995,0.10509925340532,-0.109619140625,0,0,0,false,false
9496,-0.988589894650733,0.108518043356619,-0.112117714246616,0,0,0,false,false
9497,-0.990955631820714,0.108128281972748,-0.113246055015952,0,0,0,false,false
9498,-0.988505077134314,0.105188544131288,-0.108928003138692,0,0,0,false,false
9499,-0.981254200331862,0.103807748232009,-0.10225598531218,0,0,0,false,false
9500,-0.977674335957709,0.10442472219612,-0.100428882887877,0,0,0,false,false
9501,-0.981095554461224,0.101030032410018,-0.097099533957175,0,0,0,false,false
9502,-0.9814453125,0.0959712552020894,-0.0895994462875616,0,0,0,false,false
9503,-0.982122245005685,0.0968178398583312,-0.09167405385616,0,0,0,false,false
9504,-0.990651526250458,0.0967004484074069,-0.0942380618861073,0,0,0,false,false
9505,-0.992989562202225,0.103005320792139,-0.097850985264066,0,0,0,false,false
9506,-0.993744410608826,0.104465926191284,-0.100246374217177,0,0,0,false,false
9507,-0.99526771941863,0.0993853057395732,-0.0983217034180924,0,0,0,false,false
9508,-0.994013106532157,0.0986406397450217,-0.101699216445377,0,0,0,false,false
9509,-0.994070513965685,0.100280399859783,-0.10605735114862,0,0,0,false,false
9510,-0.995955281069011,0.101421272159316,-0.107286839150158,0,0,0,false,false
9511,-0.994003303615102,0.102191785210838,-0.108119140727343,0,0,0,false,false
9512,-0.989443745736004,0.102723476541606,-0.106493546253158,0,0,0,false,false
9513,-0.98638981108243,0.103017102597845,-0.105455102872065,0,0,0,false,false
9514,-0.981480592421687,0.101602779310785,-0.100198922488306,0,0,0,false,false
9515,-0.97965472286429,0.100380848971006,-0.100234634295992,0,0,0,false,false
9516,-0.978788695312461,0.0948584999499637,-0.10126592418115,0,0,0,false,false
9517,-0.979443545692185,0.0907118784346867,-0.100137689822895,0,0,0,false,false
9518,-0.978579578492753,0.0930534535777105,-0.0981799598726583,0,0,0,false,false
9519,-0.981458456973479,0.0953802563688209,-0.09649629389764,0,0,0,false,false
9520,-0.986509522887603,0.0929411683771922,-0.098998811892615,0,0,0,false,false
9521,-0.996996581716085,0.0946879771682918,-0.103648477023799,0,0,0,false,false
9522,-1.00618458787125,0.101017997456346,-0.106836688316164,0,0,0,false,false
9523,-1.00706846699395,0.101318359375,-0.108643578401897,0,0,0,false,false
9524,-1.00671865220229,0.101899296353065,-0.110528160282629,0,0,0,false,false
9525,-0.999003837209485,0.103681851507278,-0.110365293454717,0,0,0,false,false
9526,-0.989409658152732,0.100078447302208,-0.111005492866422,0,0,0,false,false
9527,-0.985255242386159,0.095128592882955,-0.11132127068631,0,0,0,false,false
9528,-0.982897540621322,0.0934642225359489,-0.111142934696279,0,0,0,false,false
9529,-0.981524571679356,0.0918841179992765,-0.108702423723135,0,0,0,false,false
9530,-0.981206983939001,0.0864995877994165,-0.107414450491398,0,0,0,false,false
9531,-0.983058386056918,0.0838793124489118,-0.102553705745792,0,0,0,false,false
9532,-0.980821733412213,0.0832631557135913,-0.0970793658763251,0,0,0,false,false
9533,-0.978573583510656,0.0854193275185658,-0.0980872439672766,0,0,0,false,false
9534,-0.979096565583429,0.0922899533150601,-0.0958145785430164,0,0,0,false,false
9535,-0.982067582758186,0.104785168073481,-0.0987419807172567,0,0,0,false,false
9536,-0.989754931971701,0.113936748342428,-0.105842178049359,0,0,0,false,false
9537,-0.996330331084188,0.118840014278188,-0.106805636511442,0,0,0,false,false
9538,-1.00205540327685,0.123426646216794,-0.109944330583847,0,0,0,false,false
9539,-1.00692761839163,0.12545156850429,-0.112968534736118,0,0,0,false,false
9540,-1.00947300451651,0.124708067583688,-0.110749835750872,0,0,0,false,false
9541,-1.00516646392692,0.118313024225897,-0.106859984566545,0,0,0,false,false
9542,-0.99660780529201,0.111261757828432,-0.103919202167584,0,0,0,false,false
9543,-0.994368392509596,0.10652287959604,-0.0985299222609403,0,0,0,false,false
9544,-0.992003330987505,0.100243463381579,-0.099423433451852,0,0,0,false,false
9545,-0.988602283152301,0.10009765625,-0.10169406061724,0,0,0,false,false
9546,-0.990668245670304,0.0977353353908281,-0.107036971120054,0,0,0,false,false
9547,-0.993387254710056,0.100186144099528,-0.109166011217556,0,0,0,false,false
9548,-0.995805268946362,0.100757033597576,-0.111431472524928,0,0,0,false,false
9549,-0.993671657855084,0.102732906665697,-0.112202569343583,0,0,0,false,false
9550,-0.99153827593128,0.102583346376032,-0.114448599491456,0,0,0,false,false
9551,-0.983110543276128,0.0994496944423066,-0.110941984472424,0,0,0,false,false
9552,-0.983555445969894,0.0997931904531139,-0.112264701412256,0,0,0,false,false
9553,-0.984474423766309,0.100467979662143,-0.110402896690695,0,0,0,false,false
9554,-0.988548592075587,0.106154807697247,-0.113445453007067,0,0,0,false,false
9555,-0.993902999717083,0.117169165713771,-0.112096007579099,0,0,0,false,false
9556,-0.995347499321091,0.127138987444245,-0.115159297308593,0,0,0,false,false
9557,-0.993675297980231,0.131145431536352,-0.109212232788037,0,0,0,false,false
9558,-0.987485664713017,0.132794964374639,-0.107437346788175,0,0,0,false,false
9559,-0.986820476809435,0.12551696015869,-0.114701413399874,0,0,0,false,false
9560,-0.98681640625,0.11632967543123,-0.124384554565908,0,0,0,false,false
9561,-0.979628849894174,0.11788609855274,-0.123888521996283,0,0,0,false,false
9562,-0.973214366754589,0.117503307618869,-0.116116563052224,0,0,0,false,false
9563,-0.973351668452444,0.111764587196568,-0.101818402366776,0,0,0,false,false
9564,-0.983118166236685,0.0999187946627044,-0.098653828398939,0,0,0,false,false
9565,-0.991263384087101,0.0853157151493916,-0.101721003575991,0,0,0,false,false
9566,-0.995445438389032,0.0709416782532178,-0.107091452884027,0,0,0,false,false
9567,-1.00453671296552,0.0712227642964415,-0.110520377732884,0,0,0,false,false
9568,-1.01141754795208,0.0803698077259325,-0.117597400994869,0,0,0,false,false
9569,-1.00431474677086,0.0977053430064939,-0.11767578125,0,0,0,false,false
9570,-0.99317901841154,0.11403819937123,-0.116953173574337,0,0,0,false,false
9571,-0.982390090708014,0.121534733940578,-0.123938191378139,0,0,0,false,false
9572,-0.980963123532217,0.116343730922312,-0.133469045729828,0,0,0,false,false
9573,-0.985783375390262,0.110637110238464,-0.133544921875,0,0,0,false,false
9574,-0.980667698719945,0.113494534102104,-0.129290776370552,0,0,0,false,false
9575,-0.970427193160372,0.112654243194016,-0.119594091979172,0,0,0,false,false
9576,-0.968852730229614,0.100310694305304,-0.113753128741052,0,0,0,false,false
9577,-0.966083420489118,0.0898686168895667,-0.110798352304888,0,0,0,false,false
9578,-0.968969041825557,0.0817815489064231,-0.105717923362373,0,0,0,false,false
9579,-0.968994140625,0.0714716105008682,-0.101581985898261,0,0,0,false,false
9580,-0.968267316245787,0.0647261559775203,-0.1015625,0,0,0,false,false
9581,-0.97291634026292,0.0662638721890234,-0.103584883807114,0,0,0,false,false
9582,-0.976781543278009,0.075881706935747,-0.113097646845725,0,0,0,false,false
9583,-0.987658236127089,0.0875728495301946,-0.11486205588009,0,0,0,false,false
9584,-0.993925422847957,0.100864596620195,-0.126370797726732,0,0,0,false,false
9585,-0.9981382965055,0.109387216690158,-0.141399495361989,0,0,0,false,false
9586,-1.00145493741121,0.113514645328235,-0.143794145428428,0,0,0,false,false
9587,-0.994302526642118,0.102686063306406,-0.135186317883539,0,0,0,false,false
9588,-0.978555722738471,0.0942574345150931,-0.12286641868846,0,0,0,false,false
9589,-0.965493227389262,0.0974631576960909,-0.102876692754732,0,0,0,false,false
9590,-0.955011175460737,0.111559626926646,-0.0892812783837475,0,0,0,false,false
9591,-0.951664971356197,0.116204266194298,-0.0781266388763336,0,0,0,false,false
9592,-0.962446491477107,0.100469658888711,-0.0722746812880908,0,0,0,false,false
9593,-0.981261241641788,0.0763802871457766,-0.0831689267918287,0,0,0,false,false
9594,-0.993127079547357,0.065197410676083,-0.0937461069924074,0,0,0,false,false
9595,-0.993629479068925,0.0734331321360336,-0.1024659837731,0,0,0,false,false
9596,-0.999989550521103,0.0901228096695288,-0.104002803197192,0,0,0,false,false
9597,-0.997839188761314,0.0956992204330359,-0.103272549095505,0,0,0,false,false
9598,-0.996620260062307,0.092161484017365,-0.107173044385541,0,0,0,false,false
9599,-0.992050207527464,0.0756720561236681,-0.0987926534497391,0,0,0,false,false
9600,-0.983892024794372,0.0655470032799637,-0.0899560626686693,0,0,0,false,false
9601,-0.987970066099672,0.0603177569711087,-0.0847673048732994,0,0,0,false,false
9602,-0.992595042287745,0.0598267357165637,-0.0823096580948513,0,0,0,false,false
9603,-1.00018180607518,0.055001371381361,-0.0798345815838618,0,0,0,false,false
9604,-1.0045737707209,0.0461492958696891,-0.0834391161036043,0,0,0,false,false
9605,-1.01697717382206,0.0458984542350851,-0.0958091147735801,0,0,0,false,false
9606,-1.03283295867402,0.0584693734684882,-0.123323156006786,0,0,0,false,false
9607,-1.05335047566978,0.0872007537612895,-0.156328012202235,0,0,0,false,false
9608,-1.07153288350466,0.126829273528769,-0.179931248534812,0,0,0,false,false
9609,-1.06447609453834,0.169356616064858,-0.168243825274197,0,0,0,false,false
9610,-1.03515625,0.2041015625,-0.14599609375,0,0,0,false,false
9611,-0.999246123592156,0.206787022267816,-0.124005366147211,0,0,0,false,false
